"(Intercept)","ses_ego","ses_distance","I(ses_distance^2)","distance","factor(sexo_ego)1","factor(sexo_alter)1","edad_ego","edad_alter","ses_mean","ses_sd","shannon_index","network_size","alter_apply_pct","factor(same_rbd)1","pct_same_as_gdemates","num_schools","mean_quality","std_quality","pct_public","factor(city)laserena","factor(city)santiago","factor(city)valparaiso","factor(reference_year)2020","factor(reference_year)2021"
-2.94795771441704,-0.0290350741298969,0.0100851248527437,-0.0174244525140397,-0.000140296349477978,0.00998262760731777,-0.167588664758622,-0.0176616775224513,-0.0766655214500245,0.0743881313808556,0.156373751115978,0.153804596790146,0.000552690101598595,0.0997117861065609,0.400030101973192,0.00211571667042973,0.000906982446428287,-0.0503902139047576,-0.1658092169052,0.822078673427484,0.190772574770634,-0.0229246140699617,0.0524260610058435,0.0410687436275774,0.00590984500563791
-3.09803213344829,-0.0185360295995245,0.00692755055622263,-0.0183143677582343,-0.000236955074927357,0.00756577128711625,-0.151954028267916,-0.00817035864010338,-0.0718885497421225,0.0708949081185491,0.169348302715973,0.15813298773624,0.00090215939606865,0.101523740467746,0.398278066892986,0.00206194099949081,-0.00024894041653881,-0.170172073037506,-0.214261748518533,0.75708560005684,0.185625981577548,-0.0114223087470967,0.0367521204537801,0.0463427491150846,0.0189113268311323
-3.91300691064618,-0.0239477105827434,0.0092521042857683,-0.0153557128674256,-0.000156148626053368,-0.00174676895976998,-0.133772686822363,0.023410495361082,-0.0522849839255805,0.0404072034382996,0.166518247818597,0.193204922896852,0.000758205415200524,0.102560311321014,0.407717408126622,0.000642039700829357,0.000761076272845033,0.00733849032630659,-0.217023014076341,0.632513599343007,0.155903488379717,-0.0861099391972367,0.0127977580114424,0.0464247546050016,0.0246257087077111
-3.40347146758709,-0.0181700157199352,0.00804235481894621,-0.0154189962222486,-0.000190533265947467,0.00202332359855423,-0.147806283040809,0.00216174072855706,-0.0711464003447921,0.048691105437338,0.206337656888236,0.205716799719127,0.000487817614394019,0.100969050927584,0.358259735193089,0.000719317550349982,0.00174393302151964,0.0165246932011644,-0.228474099243209,0.701704437236004,0.177977489139819,-0.0976445261330131,0.029630274364634,0.0521271372751038,0.0269618120481249
-3.05167736520769,-0.0308029598159316,0.016414468195498,-0.0182182937541371,-0.000179450162793826,-0.0107304412246678,-0.129221142626913,-0.0193903186497583,-0.0681395558802435,0.0763544981021427,0.120918415589963,0.187355852788232,0.000667862482732911,0.102249780566651,0.386846773226206,0.000700927588368742,0.00207595204024501,0.00101628442360712,-0.244601206989006,0.881085083955367,0.210722710447914,-0.0696652227142664,0.0434027795501475,0.0304187514501403,-0.00536813157067805
-3.18926083716068,-0.0189358167328755,0.00759302654398008,-0.0149553803006243,-0.000191099185918969,0.0389786690057365,-0.137543808905112,-0.00856041302504899,-0.0744307116074135,0.0702161600879606,0.16456182880507,0.170695071212401,0.000731149904190418,0.103305578455737,0.403329509848688,0.00178296207728438,0.00161138803385802,-0.145605078987353,-0.212512264547945,0.726803226138323,0.15293725078999,-0.0407071331262589,0.0940970987864484,0.0508572016490343,0.0211507113305081
-3.32192073211027,-0.0321806317133147,0.0140658441257751,-0.0191979219483603,-0.00015128482791696,0.0115378012702362,-0.125496662177436,-0.0101428802184892,-0.0642230527673313,0.0557716464217427,0.168320107736171,0.193554787723493,0.000468772039286317,0.103537868739193,0.399557118776049,0.0018754682461828,0.000972048931328641,-0.111577605187353,-0.149969316271216,0.55784171993543,0.119001885364892,-0.076166557615541,0.0261211741214969,0.0420839214996699,0.0282758408819397
-3.15213576833449,-0.0253073101912143,0.0166632198367598,-0.0157293418172891,-0.000128490759348666,-0.0133315855751107,-0.164242472145137,-0.0103155402362442,-0.0656023734915516,0.0749859489401314,0.106137985683178,0.169810907948449,0.000329769982406282,0.10159934380992,0.396284141838259,0.00209517481734723,3.50018722971511e-05,-0.106622706717661,-0.174615695185288,0.783151851970325,0.144830390443058,0.00387581686152209,0.0379775708773923,0.0315404538775689,0.0152998549428149
-3.14900119631507,-0.0327622372790714,0.0183064446128782,-0.0189633753768345,-0.00017388028158079,-0.0214195050169738,-0.1597756003826,-0.0188212763006451,-0.0628839668517022,0.0645402054726896,0.178418567109321,0.174409618552246,0.000556045908486276,0.10066828923616,0.410776463540161,0.00134321522430702,0.00089504137261972,-0.0421176124740526,-0.221330773692816,0.856690549835947,0.207330779727297,-0.0232646852395915,0.0319700029995972,0.030856218708275,0.00768741418804128
-3.09278349650459,-0.0269106413547465,0.0167376972445255,-0.0184911719692739,-0.000192469285687986,8.57009460279592e-05,-0.159955923584719,-0.0147644253697558,-0.0713700530730697,0.0716643779889065,0.179984906059149,0.175743550026702,0.000687770714672387,0.100528894622993,0.345611170026954,0.00152147871857593,0.00104561709182291,-0.0965936044933824,-0.239599319193097,0.803892752547287,0.227422001748634,0.00885833654764434,0.0629639862295884,0.0380867553544044,-0.000951767715336351
-3.08527179804896,-0.015252566424465,0.0072809114681866,-0.0199156157511323,-0.000178307090417316,0.0157952861645286,-0.120288480649022,-0.00534946129313567,-0.0819611931139929,0.0460883004258087,0.155318940149694,0.191765961710591,0.00049572146430497,0.103041751717122,0.38159829408394,0.00121729644649438,0.00159519920936535,-0.049377975417357,-0.204676698151526,0.705953019774015,0.153931901385075,-0.0964599384195481,0.00694898219733838,0.0447763834051417,0.0234200580532563
-3.46128221764281,-0.0318826047193216,0.01441571797824,-0.0166545282466534,-0.000182635078541184,0.0238245755341943,-0.149690439010121,-0.00297732297750677,-0.0621754274336716,0.0626046867916303,0.156066279191344,0.213680104428023,0.000570884679073893,0.102015497868261,0.346678786370225,0.00142303182416524,0.00130884226440104,-0.0127377240675118,-0.16238799539835,0.605458504064635,0.149534055587473,-0.0992801516301287,0.00968033253518449,0.0538430447711818,0.032356664976622
-3.27789669263449,-0.0185569036396923,0.0142203089106672,-0.0173207034480605,-0.000134972094251816,0.025806124137237,-0.140581401199029,-0.00192511633116191,-0.06508797365021,0.0608179925225519,0.137716537229641,0.162182451490078,0.000598309665243686,0.0995217324985405,0.362423284119396,0.00259346043189506,0.00120705041725431,0.00250928558056248,-0.248681819115548,0.732415553716231,0.218285214880505,-0.0475797984004277,0.0723770718869006,0.0444086598127214,0.0260051607286183
-3.43503703690523,-0.020210819208713,0.00896697359830216,-0.0182305678380672,-0.000178341739447123,0.0176752836242272,-0.149150614219518,0.017262965191324,-0.0761304870365188,0.0628525037701343,0.111875192606844,0.206331967875722,0.00036243083113443,0.102645084941231,0.420209717462165,0.00104235702030006,0.00123870294255682,-0.077362644652125,-0.238757077535145,0.757047694897073,0.133288673809047,-0.0971698840868979,-0.00373764238120899,0.0465522412048932,0.0258897215990267
-3.61431339169011,-0.0349679850885387,0.0238654642709695,-0.0184544616930381,-0.000177487036880786,-0.0112671109455986,-0.150829366517042,-0.00477128007498766,-0.0473974105666557,0.0690730359352647,0.203225651155008,0.192593249563232,0.000352578955139824,0.103122997923827,0.354150039137129,0.00273647366873326,0.000460369891652237,0.018524375112283,-0.196678717465053,0.638232882706082,0.162826906243073,-0.0468815650225761,0.0522123956288648,0.0408499227883736,0.0165633599355372
-3.07305067505838,-0.0186111150173939,0.00950664265677709,-0.0139995001904824,-0.000211764557061184,0.00239957524778616,-0.12286408720841,-0.0130580078992141,-0.0731928790087756,0.0625634777310734,0.171060805744367,0.169918332437918,0.000635048710581621,0.100882655012731,0.407314881505068,0.000981889631349326,0.000760145644041164,-0.0617053581176376,-0.20561394359915,0.771005236280144,0.206658376877181,-0.0194227654378904,-0.00270264132809091,0.0402585717492192,0.0187282108882332
-2.89916387411868,-0.0287625793198912,0.0100714412155202,-0.019801649847171,-0.000183674848986447,-0.00805070993296677,-0.14710197582672,-0.0274438652533586,-0.0749741132131101,0.086644588115499,0.166091267706321,0.198728793557665,0.000760346078564911,0.100921345168323,0.366113666184525,0.00155579492550136,0.000105507027823992,0.0614897098448914,-0.248576440925319,0.904844006004,0.23268115882343,-0.0157823585334972,0.0686887294904608,0.0534989778988698,0.026355451296543
-3.13003341564165,-0.0284923452738695,0.00780336647970459,-0.0166638309686056,-0.000155989517748298,0.00554275173770113,-0.133824367828589,-0.0143073460707663,-0.0726035169303788,0.0646367746397844,0.176628494078606,0.195346886080886,0.000445595568416229,0.101894290870557,0.370164576325017,0.00267953877406049,0.000592491628115522,0.0362159125154963,-0.186964116367996,0.611416638457176,0.187825408021726,-0.0490703138655226,0.0445617341998922,0.0438268267651109,0.018260330349399
-3.12445261973038,-0.0194119094161,0.00365811333475458,-0.0205577474172354,-0.000201172445334742,0.0017675347749304,-0.123804018661022,-0.0100534581572053,-0.0705741763140704,0.0569776354179867,0.153817714322732,0.179217629776251,0.000790409137638805,0.100954880894075,0.393726530007033,0.00253397451089473,0.000242645240410429,-0.0344545502358805,-0.185773594145445,0.710687129411386,0.146050727793277,-0.0599185236296761,0.0299195770576969,0.034772156388518,0.021081103210851
-3.4818401967231,-0.0191216267792638,0.00341174216070731,-0.0175943052175075,-0.000188680868238883,0.0123050569565779,-0.124049551235543,-0.00178713527064021,-0.0614588950980856,0.0300123909189355,0.187967361089398,0.198069764397262,0.000408261961283278,0.101403098848025,0.385833475386593,0.00156716052277946,0.000685349870919749,0.0723075481012792,-0.227345697010908,0.7718407386805,0.176785735255291,-0.0403122643839183,0.0794723985290211,0.0430403257559036,0.0192923908983682
-3.56993225810743,-0.0232911930086737,0.00319990315032726,-0.0184478278135666,-0.000170232953873359,0.0345165931474771,-0.147161989780832,0.00672534292962334,-0.0587365628278243,0.0515139039320793,0.120670349460453,0.166870804552888,0.00104618992665648,0.103930285968482,0.393626288827175,0.0008657720488686,0.000903556407460954,-0.06479654981777,-0.155069936465005,0.587177022650561,0.16922150644197,-0.0483998861796456,0.0915271469200772,0.050020453490306,0.0237438012270306
-3.33885520073276,-0.0191942734086695,0.00571488910971068,-0.0207585103773256,-0.000165742066315064,0.0235315951651688,-0.115657199028209,-0.00705934950702305,-0.0641548033224755,0.0759151352513635,0.133066210624987,0.17006112922078,0.000680881269999857,0.102757433803964,0.41137069544898,0.00208730278431417,0.00206394378595486,-0.100340031952531,-0.17599649146402,0.761560081669022,0.14110660356171,-0.0725896780685779,0.0298144156191289,0.049671965249304,0.0234024529617334
-3.35790873411829,-0.0157985390124815,0.0115473106111915,-0.0167323125838118,-0.000193427079574983,-0.00540570282211448,-0.132612714902686,-0.00199987204766954,-0.0731454753236589,0.0708496939220333,0.11961104890194,0.208046091475965,0.000680853788481172,0.102332729382722,0.405420731690856,0.00233745970268861,0.000319525606092936,-0.0352237030075047,-0.176268623633407,0.913672834725877,0.207735660377806,-0.01325995334105,0.0769830380145924,0.0347182464300712,0.0162908845586226
-3.39887753759208,-0.0144527763200125,0.000388711903214644,-0.0176663197502315,-0.000156224188417341,0.0262293445460398,-0.0956408746363047,0.00156257371843208,-0.068413999152687,0.0485145744732558,0.180514574957987,0.167447663550235,0.000624806907831197,0.100424508064099,0.38996590576501,0.000872500118429914,0.000654076566786392,0.0292478328393868,-0.192338492991602,0.787989261257738,0.186037968263296,-0.0242843932755583,0.0411162346774187,0.0477049415121031,0.0222692254422958
-2.94811553931558,-0.0297637392068435,0.00841621570954608,-0.0177623115719584,-0.000197124196140406,-0.00531872183312528,-0.0957595535766603,-0.0262581500072314,-0.074139605308113,0.0481542389622715,0.163204772245043,0.190453617003794,0.000840221456849081,0.101087657750955,0.402722440293689,0.00140619969283873,0.00196697218877801,0.0500299719648951,-0.223580842543643,0.830714119069221,0.17717625315529,-0.080954524105954,0.0442038863364121,0.0359777091906165,0.0216516336608601
-3.32713095738633,-0.0134406623858806,0.00537259801538878,-0.0170011855243275,-0.000197803942116516,0.0133745571489071,-0.124144443690924,0.00298826745045981,-0.0766567752627353,0.0507204364332696,0.155395816352981,0.206802676995327,0.000463927942323575,0.102477533656,0.390463309897671,0.000814720512268199,0.00178430204014995,0.0436811469930872,-0.185527019651026,0.709080709802446,0.142798537132197,-0.122136776717692,-0.0282529643779653,0.0588864278411261,0.0308159095864735
-3.61696822695523,-0.0356263797954465,0.0121306174171929,-0.0186752630008958,-0.000174178405746947,-0.0211056244393159,-0.152232945613013,0.000300145912856457,-0.0601181276495177,0.0300421900437141,0.161282169833874,0.227475256663937,0.000464113949540981,0.102511814335841,0.442953473579584,0.00013030488592971,0.000337108255881616,-0.133703780919893,-0.127092143500125,0.719889550858796,0.11740597115139,-0.0430279503467465,0.00142217677194406,0.0482714259284624,0.0238298262594063
-3.72464723928319,-0.0319662534173169,0.0109226995203716,-0.0157795369061439,-0.000158091587274588,-0.000766497051721819,-0.14385146087982,0.0151618612281591,-0.0672523883539588,0.0397593338418198,0.149498416567847,0.20925262625773,0.000742679056772254,0.101337308422276,0.399839233305457,-0.00103445868127828,0.00171129626596444,-0.017272028401521,-0.154290589365402,0.876100907480635,0.204336776441175,-0.083711605469921,0.0206949319008307,0.0426617031339891,0.0140570784698279
-3.07786599852233,-0.00426242920993821,0.00398525671035317,-0.0199948195204209,-0.000173235564740691,0.0216016393199337,-0.154396571477503,-0.022844303288951,-0.0696111882650062,0.0649782920204971,0.19903397881181,0.178640682658093,0.000676148996010776,0.100429096107023,0.359314727373766,0.00242149629603356,0.000731917538106746,-0.0450923842483502,-0.228527280122803,0.947006662933959,0.204101036957482,-0.0111660381107157,0.0510222999828759,0.0343567631430024,0.00816829328431395
-2.99309100570406,-0.0270750902755677,0.0058410549598868,-0.016668722184663,-0.000186471085928905,0.00985660489000364,-0.12857223063684,-0.0153800393725338,-0.0728470837473907,0.0583583809629132,0.119277116724977,0.172885349084232,0.000755074215636889,0.102025867754743,0.406116399082855,0.00138553709432375,0.000156457491315322,0.0177498700445018,-0.208230985144811,0.72557279438533,0.182508021072522,-0.0307606918374313,0.047518018277198,0.049464029578024,0.0186608790222298
-3.46220595476578,-0.030900331308743,0.0161935451809956,-0.0194725739168088,-0.000155107184477492,-0.00697519737270538,-0.13928956823119,-0.00392606751443967,-0.0651282719889583,0.0396007624444594,0.18130263863099,0.223979268415598,0.000192344603473756,0.101821112198617,0.405400426070712,0.000929658421086991,0.000215602239426343,-0.0386067538161743,-0.196567092911337,0.852828501755645,0.163940626215174,-0.0260467906370413,0.0108147309266982,0.0374891859988598,0.0195036705764659
-3.16404073609408,-0.0118539850404308,0.00360829280801671,-0.0184650717483148,-0.000176001179004142,0.00606897421854769,-0.11754674335715,-0.0190515404916642,-0.0727926390158481,0.0664632181772011,0.115843340237686,0.246549676442733,0.000276421773913165,0.103993598703888,0.35283949652358,0.000492093467027943,0.00145560041963712,0.0361767706133727,-0.140488656821313,0.767344204253737,0.148267069406142,-0.103289360499831,0.0250142154445118,0.0310254027299273,0.0162872204241674
-3.4195038299816,-0.0193518751574789,0.00768953272887507,-0.0159767642095386,-0.000167023761138425,0.0171270397580481,-0.137933805889652,-0.00175527798940564,-0.0763552811928758,0.0349016515859566,0.19444383675029,0.176371019401754,0.000589617948596074,0.102326972960896,0.412486221303568,0.0034935725396162,0.00106271437817802,-0.151508799608322,-0.114267935107353,0.810315763853875,0.209221060226645,-0.000217427117740453,0.0574198540304121,0.0506726145795413,0.0188331794815769
-3.01643809323994,-0.0201488553758153,0.0187330274856184,-0.0188768289274854,-0.000175043272905307,-0.00327665902332922,-0.131676031695944,-0.0230555690428022,-0.0709439220851652,0.0674424154763709,0.115808524311057,0.2078318500163,0.00055781158966385,0.101695154216304,0.412979535685513,0.00131042655353001,0.00104742867432096,0.060927809152902,-0.211429676667261,0.896263924765621,0.196760730531712,-0.0610837463055809,0.0277596995696729,0.0297812909366297,0.0117670310833706
-3.5797650587098,-0.0249316103278128,0.00860239674125437,-0.0178819417435044,-0.000179342321084409,0.00585984294890236,-0.106996460105384,0.00567488975176938,-0.0604197763444792,0.0648567964981133,0.121729828763765,0.189424867431169,0.000519074424282509,0.102798717033996,0.39761703305722,0.00180687433416412,0.00118093586742593,-0.0226009231097489,-0.154014113665516,0.70451529126107,0.174268367199226,-0.049215044948957,0.0367535627264215,0.0347470037975692,0.0120022076727908
-3.29608967269016,-0.0271385450713528,0.00275430088462587,-0.0166524716880706,-0.000231693556718461,0.00743848773730783,-0.170806644064617,-0.0066786007167948,-0.0674206015106614,0.0828373828245381,0.173177610561667,0.213149021386091,0.000592431990052954,0.10233865003393,0.373157000453546,0.00222693416340374,0.000119415880176052,-0.0472448534616472,-0.230751036639307,0.704655498476575,0.166682534698713,-0.0539441475189635,0.0651630412996179,0.0530787278809611,0.031477689249375
-3.19902016416672,-0.0361673967732306,0.0142194197142422,-0.0201078270956397,-0.000157464646897786,0.022745766331367,-0.126159051335804,-0.00357937563519208,-0.0715735921616732,0.0828940202724429,0.118521187057249,0.166143991983423,0.000887255956935892,0.101704037442971,0.442171776676788,0.000412214934794873,0.00096830294198936,-0.0646562302902387,-0.213907984215546,0.746191878493271,0.19387487057774,-0.0307601008787322,0.0355591128104226,0.0543271016137613,0.0245678643078674
-3.28757114860272,-0.018489908097775,0.00129349548177863,-0.0202019269962805,-0.000157844420201585,-0.00378555697855276,-0.133145965826028,-0.0138463786892032,-0.0659167523547031,0.0533449019223124,0.166527456984776,0.203565473230293,0.000490508522915626,0.102698732781421,0.417877223974304,0.00317622987759982,0.000526393968855248,-0.0884027631653834,-0.178703139512242,0.68883252309319,0.168863553052801,-0.0327476766786238,0.0512808406131134,0.0568458074224176,0.026085830568618
-3.70672660760283,-0.0252099206717371,0.0134964592138784,-0.0149521857750382,-0.000151898313272823,0.0154749038063336,-0.127742012810153,0.0117523968480583,-0.0566676145746533,0.0685194537645857,0.130309253014207,0.149230304977,0.000771053313196561,0.100765485137514,0.388636215014077,0.00210209041436237,0.000462914543161023,-0.211894607739781,-0.159295612497006,0.926810762224562,0.175798880604849,0.00851277579203551,0.0153867029131796,0.0479483785758274,0.0268115250423595
-3.5910192840638,-0.0256864406025277,0.0135993943900304,-0.0163944807456621,-0.000158069023350569,-0.0159966425513432,-0.132411535452384,-0.00823254372873973,-0.0538745057652383,0.0446143940926436,0.164506301993815,0.218298305387646,0.000427669226497162,0.102898246639644,0.389458689791888,0.00189591367625667,0.000798041092267821,0.0206666696444403,-0.18577369231026,0.801158323291971,0.166654793351989,-0.0577641983307471,0.0685395479245039,0.0479326362936054,0.0299934935778801
